timestamp,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,humidity,temperature,pressure
2026-05-26 19:01:46,150100,109400,80600,61400,48000,37200,29700,24100,19500,16300,42.01,26.44,1019
2026-05-26 19:01:47,149700,109800,80600,61800,48000,37200,29700,24100,19400,16300,42.02,26.43,1019
2026-05-26 19:01:49,149400,110000,80900,61600,48000,37200,29700,24100,19500,16300,42.04,26.43,1019
2026-05-26 19:01:50,150000,110000,81000,61700,48100,37100,29700,24100,19600,16300,42.03,26.44,1019
2026-05-26 19:01:51,150400,109800,80900,61500,47900,37100,29700,24100,19500,16300,42.04,26.43,1019
2026-05-26 19:01:53,149900,110000,80900,61900,48100,37200,29700,24200,19500,16300,42.03,26.43,1019
2026-05-26 19:01:54,149900,110100,80700,62300,47900,37200,29700,24100,19500,16300,42.06,26.43,1019
2026-05-26 19:01:56,149700,110000,80800,61900,48200,37200,29800,24200,19500,16300,42.05,26.43,1019
2026-05-26 19:01:57,149200,110000,80500,61600,47900,37200,29700,24100,19500,16400,42.07,26.42,1019
2026-05-26 19:01:58,149600,110000,80700,61600,48200,37100,29700,24200,19600,16400,42.06,26.41,1019
2026-05-26 19:02:00,150100,110000,81000,61600,48200,37200,29800,24200,19600,16300,42.06,26.41,1019
2026-05-26 19:02:01,150100,110100,80700,61600,48200,37300,29800,24200,19400,16400,42.07,26.42,1019
2026-05-26 19:02:03,150300,110200,81200,61600,48100,37200,29800,24200,19600,16400,42.11,26.41,1019
2026-05-26 19:02:04,150100,110300,80700,61700,48200,37300,29700,24100,19600,16400,42.11,26.41,1019
2026-05-26 19:02:06,151100,110400,81300,62000,48300,37200,29800,24200,19600,16300,42.12,26.41,1019
2026-05-26 19:02:07,150800,110300,81200,61800,48200,37200,29800,24300,19500,16400,42.12,26.41,1019
2026-05-26 19:02:08,150100,110400,80900,61900,48200,37300,29700,24300,19500,16400,42.15,26.40,1019
2026-05-26 19:02:10,150500,110300,81000,61900,48300,37200,29900,24300,19600,16400,42.14,26.40,1019
2026-05-26 19:02:11,150100,110100,81000,61800,48300,37400,29900,24200,19600,16400,42.16,26.38,1019
2026-05-26 19:02:13,150100,110600,81300,62000,48300,37200,29800,24200,19600,16400,42.16,26.38,1019
2026-05-26 19:02:14,150800,110700,81500,62100,48200,37200,29800,24300,19600,16400,42.18,26.37,1019
2026-05-26 19:02:16,150700,110600,81100,62000,48300,37400,29900,24200,19600,16400,42.18,26.37,1019
2026-05-26 19:02:17,151100,110700,81400,62000,48200,37300,29900,24200,19600,16400,42.18,26.35,1019
2026-05-26 19:02:18,151100,110400,81400,62000,48300,37400,29800,24300,19600,16400,42.19,26.35,1019
2026-05-26 19:02:20,150700,111000,81100,62100,48300,37400,29900,24300,19600,16400,42.21,26.36,1019
2026-05-26 19:02:21,151300,110700,81700,62100,48300,37300,30000,24400,19600,16400,42.23,26.37,1019
2026-05-26 19:02:23,151500,111100,81400,62100,48300,37500,29900,24400,19700,16400,42.22,26.36,1019
2026-05-26 19:02:24,150900,110900,81300,62200,48400,37500,30000,24300,19600,16500,42.24,26.37,1019
2026-05-26 19:02:25,152100,110800,81600,62400,48300,37400,29900,24300,19500,16500,42.24,26.37,1019
2026-05-26 19:02:27,152000,110700,81300,62200,48500,37400,29900,24200,19600,16400,42.24,26.37,1019
2026-05-26 19:02:28,151200,110600,81400,62000,48400,37600,29900,24300,19600,16400,42.24,26.36,1019
2026-05-26 19:02:30,150800,111000,81600,62200,48500,37500,30000,24300,19600,16400,42.24,26.36,1019
2026-05-26 19:02:31,151600,111000,81300,62100,48500,37600,29900,24400,19600,16500,42.23,26.36,1019
2026-05-26 19:02:33,151500,111100,81700,62300,48800,37500,29900,24300,19600,16500,42.25,26.36,1019
2026-05-26 19:02:34,151500,110900,81700,62500,48500,37700,30000,24400,19600,16400,42.25,26.36,1019
2026-05-26 19:02:35,151600,111200,81500,62200,48700,37500,29900,24400,19600,16400,42.24,26.36,1019
2026-05-26 19:02:37,151600,111200,81500,62100,48600,37500,29900,24400,19600,16500,42.25,26.35,1019
2026-05-26 19:02:38,151700,111100,81900,62100,48500,37600,30000,24400,19700,16500,42.24,26.34,1019
2026-05-26 19:02:40,151500,111500,81300,62500,48700,37600,30000,24400,19700,16500,42.24,26.34,1019
2026-05-26 19:02:41,151300,111400,81600,62500,48400,37600,30000,24500,19700,16500,42.24,26.33,1019
2026-05-26 19:02:43,152000,111700,82000,62400,48800,37700,30000,24500,19700,16500,42.24,26.34,1019
2026-05-26 19:02:44,152000,111400,81700,62500,48400,37500,30000,24400,19700,16500,42.23,26.33,1019
2026-05-26 19:02:45,152100,111800,82300,62400,48600,37600,30000,24400,19700,16500,42.23,26.32,1019
2026-05-26 19:02:47,152300,111800,82000,62300,48500,37600,30200,24400,19700,16400,42.23,26.33,1019
2026-05-26 19:02:48,152700,111800,81800,62500,48800,37700,30000,24400,19700,16500,42.24,26.31,1019
2026-05-26 19:02:50,152700,112000,82100,62600,48700,37700,30200,24400,19600,16500,42.25,26.31,1019
2026-05-26 19:02:51,152600,111500,82000,62700,48700,37600,30100,24400,19700,16500,42.24,26.31,1019
2026-05-26 19:02:53,152300,111500,81800,62500,48700,37600,30000,24500,19700,16500,42.26,26.32,1019
2026-05-26 19:02:54,152700,111700,82000,62600,48700,37600,30000,24400,19700,16500,42.27,26.32,1019
2026-05-26 19:02:55,152400,111700,81900,62600,48800,37700,30100,24500,19800,16500,42.28,26.32,1019
2026-05-26 19:02:57,152600,112000,82300,62700,48800,37700,30100,24500,19700,16500,42.28,26.32,1019
2026-05-26 19:02:58,152600,111800,82300,62600,48900,37700,30100,24400,19600,16500,42.27,26.31,1019
2026-05-26 19:03:00,153100,111800,82400,62800,48900,37700,30200,24500,19800,16500,42.28,26.31,1019
2026-05-26 19:03:01,153100,112100,82700,62800,48700,37700,30200,24500,19700,16500,42.28,26.32,1019
2026-05-26 19:03:02,152400,112200,81800,62500,48800,37800,30100,24500,19800,16500,42.28,26.32,1019
2026-05-26 19:03:04,153900,112400,82200,62500,48700,37700,30100,24400,19700,16500,42.29,26.32,1019
2026-05-26 19:03:05,151700,111900,82300,62600,48600,37600,30200,24400,19700,16500,42.30,26.32,1019
2026-05-26 19:03:07,152800,111900,82100,62600,48700,37600,30000,24400,19700,16500,42.31,26.32,1019
2026-05-26 19:03:08,152800,111800,82100,62600,48800,37700,30100,24400,19700,16500,42.30,26.32,1019
2026-05-26 19:03:10,152800,111900,82100,62700,48900,37700,30200,24500,19700,16500,42.29,26.32,1019
2026-05-26 19:03:11,152700,111700,82300,62600,48900,37700,30200,24500,19800,16500,42.31,26.32,1019
2026-05-26 19:03:12,152600,111900,81800,62500,48700,37800,30100,24500,19800,16500,42.29,26.32,1019
2026-05-26 19:03:14,152300,112200,81900,62600,48800,37700,30100,24500,19900,16500,42.32,26.32,1019
2026-05-26 19:03:15,152300,111700,82200,62800,48800,37700,30000,24400,19800,16500,42.31,26.33,1019
2026-05-26 19:03:17,152300,111500,81700,62800,48700,37600,30100,24400,19700,16500,42.31,26.33,1019
2026-05-26 19:03:18,151900,111300,82100,62500,48600,37600,29900,24400,19700,16500,42.32,26.33,1019
2026-05-26 19:03:20,151300,111600,81900,62200,48600,37600,30100,24400,19700,16500,42.32,26.33,1019
2026-05-26 19:03:21,152000,111300,81700,62600,48500,37600,29900,24300,19600,16400,42.32,26.34,1019
2026-05-26 19:03:22,152000,111300,82000,62400,48500,37600,29900,24400,19700,16500,42.31,26.34,1019
2026-05-26 19:03:24,151700,111700,81700,62300,48700,37500,29900,24400,19600,16400,42.33,26.34,1019
2026-05-26 19:03:25,151900,111400,81700,62500,48600,37600,29900,24400,19600,16500,42.33,26.34,1019
2026-05-26 19:03:27,151700,111200,81700,62400,48500,37500,29900,24300,19600,16400,42.34,26.34,1019
2026-05-26 19:03:28,151500,111100,81600,62300,48500,37600,29900,24300,19700,16400,42.35,26.34,1019
2026-05-26 19:03:30,151600,111300,81500,62100,48400,37500,29900,24400,19700,16400,42.36,26.34,1019
2026-05-26 19:03:31,151700,111200,81400,62200,48500,37600,29900,24400,19600,16500,42.34,26.33,1019
2026-05-26 19:03:32,151300,111000,81600,62300,48500,37500,30100,24200,19500,16400,42.37,26.33,1019
2026-05-26 19:03:34,151600,111200,81700,62300,48300,37500,30100,24200,19600,16400,42.38,26.34,1019
2026-05-26 19:03:35,151300,111200,81600,62400,48200,37500,30100,24300,19600,16400,42.37,26.34,1019
2026-05-26 19:03:37,151500,111000,81500,62100,48400,37300,30000,24300,19600,16500,42.36,26.34,1019
2026-05-26 19:03:38,151100,111300,81900,62300,48600,37500,29900,24300,19700,16500,42.39,26.34,1019
2026-05-26 19:03:39,151900,111300,82000,62600,48600,37500,29900,24300,19600,16400,42.37,26.34,1019
2026-05-26 19:03:41,151700,111200,81500,62100,48300,37400,30000,24400,19600,16500,42.39,26.34,1019
2026-05-26 19:03:42,151300,111100,81300,62200,48400,37500,30000,24300,19600,16500,42.39,26.34,1019
2026-05-26 19:03:44,150700,111000,81500,62100,48400,37400,29900,24400,19600,16400,42.38,26.34,1019
2026-05-26 19:03:45,151300,110900,81100,62300,48500,37400,29900,24300,19600,16400,42.39,26.34,1019
2026-05-26 19:03:47,151100,111100,81400,62400,48500,37500,29800,24300,19600,16400,42.39,26.35,1019
2026-05-26 19:03:48,150900,110700,81300,62200,48600,37500,29800,24400,19600,16400,42.40,26.35,1019
2026-05-26 19:03:49,151300,111000,81800,62200,48400,37600,29900,24400,19600,16400,42.39,26.35,1019
2026-05-26 19:03:51,151500,110900,81300,62000,48400,37400,29800,24300,19600,16500,42.41,26.34,1019
2026-05-26 19:03:52,151600,111100,81500,62300,48500,37500,29900,24300,19700,16400,42.40,26.35,1019
2026-05-26 19:03:54,152000,111200,81700,62200,48600,37500,29900,24300,19700,16400,42.39,26.35,1019
2026-05-26 19:03:55,150900,110800,81500,62400,48500,37500,29900,24400,19600,16400,42.41,26.35,1019
2026-05-26 19:03:57,150900,111000,81700,62600,48400,37500,30000,24300,19600,16400,42.42,26.35,1019
2026-05-26 19:03:58,151200,110700,81300,62100,48600,37400,29900,24300,19600,16400,42.43,26.36,1019
2026-05-26 19:03:59,152000,111000,81300,62200,48500,37500,29900,24400,19600,16400,42.43,26.36,1019
2026-05-26 19:04:01,151500,110900,81800,62100,48500,37500,30000,24400,19600,16400,42.42,26.36,1019
2026-05-26 19:04:02,152300,111300,81500,62300,48600,37600,29900,24300,19700,16400,42.44,26.35,1019
2026-05-26 19:04:04,152100,111500,81700,62500,48600,37600,29900,24400,19600,16400,42.45,26.36,1019
2026-05-26 19:04:05,152000,111300,81700,62300,48600,37400,30100,24300,19700,16500,42.42,26.37,1019
2026-05-26 19:04:07,151600,111300,82000,62400,48500,37600,30000,24400,19700,16400,42.46,26.36,1019
2026-05-26 19:04:08,152100,111300,81800,62200,48600,37500,29900,24500,19800,16500,42.45,26.36,1019
2026-05-26 19:04:09,151700,111300,82000,62200,48600,37600,30000,24300,19600,16400,42.43,26.37,1019
2026-05-26 19:04:11,152300,111000,82000,62300,48600,37500,29900,24400,19700,16500,42.44,26.38,1019
2026-05-26 19:04:12,151700,111300,81800,62400,48600,37600,30000,24400,19700,16500,42.46,26.38,1019
2026-05-26 19:04:14,151700,111500,81400,62500,48600,37600,30100,24400,19700,16500,42.44,26.38,1019
2026-05-26 19:04:15,152100,111600,82000,62700,48600,37600,29900,24400,19700,16500,42.46,26.38,1019
2026-05-26 19:04:16,152800,111300,81900,62500,48600,37600,30100,24400,19600,16500,42.48,26.38,1019
2026-05-26 19:04:18,152300,111400,82200,62500,48700,37700,30000,24300,19700,16500,42.45,26.38,1019
2026-05-26 19:04:19,152100,111500,81900,62400,48600,37600,30100,24400,19700,16500,42.46,26.39,1019
2026-05-26 19:04:21,152100,111600,81900,62800,48700,37600,30100,24400,19600,16500,42.45,26.39,1019
2026-05-26 19:04:22,152600,111300,81700,62500,48600,37600,30000,24400,19700,16500,42.46,26.39,1019
2026-05-26 19:04:24,151700,111300,81700,62400,48500,37600,30100,24300,19700,16500,42.43,26.40,1019
2026-05-26 19:04:25,151700,111200,81700,62600,48700,37600,30100,24400,19700,16500,42.44,26.39,1019
2026-05-26 19:04:26,152400,111800,81800,62500,48500,37500,30000,24400,19700,16500,42.46,26.40,1019
2026-05-26 19:04:28,151900,111500,81700,62400,48600,37600,30000,24400,19700,16500,42.43,26.40,1019
2026-05-26 19:04:29,151600,111000,81700,62400,48600,37500,30100,24400,19700,16500,42.45,26.40,1019
2026-05-26 19:04:31,151700,111200,81400,62100,48600,37600,30000,24500,19700,16500,42.46,26.40,1019
2026-05-26 19:04:32,151700,111000,81700,62100,48600,37500,30000,24400,19600,16400,42.43,26.41,1019
2026-05-26 19:04:34,151500,111300,81800,62500,48600,37600,30000,24400,19700,16500,42.44,26.41,1019
2026-05-26 19:04:35,152600,111500,81700,62600,48400,37500,30000,24400,19600,16500,42.42,26.41,1019
2026-05-26 19:04:36,153000,111300,82000,62500,48700,37600,29900,24400,19700,16400,42.42,26.41,1019
2026-05-26 19:04:38,151500,111000,81700,62500,48500,37400,29900,24300,19700,16400,42.40,26.41,1019
2026-05-26 19:04:39,151100,110900,81700,62200,48500,37500,30000,24300,19600,16400,42.39,26.41,1019
2026-05-26 19:04:41,151600,110900,81700,62300,48400,37400,29900,24400,19600,16400,42.41,26.41,1019
2026-05-26 19:04:42,151500,110800,81800,62200,48400,37300,29900,24300,19600,16400,42.38,26.42,1019
2026-05-26 19:04:43,151100,110700,81400,62300,48500,37400,29900,24300,19600,16400,42.38,26.42,1019
2026-05-26 19:04:45,151600,110700,81100,62000,48200,37400,30000,24400,19600,16400,42.36,26.42,1019
2026-05-26 19:04:46,150800,110300,81300,62000,48300,37300,29800,24200,19600,16400,42.36,26.42,1019
2026-05-26 19:04:48,150400,110700,81300,62000,48400,37200,29700,24300,19500,16400,42.36,26.42,1019
2026-05-26 19:04:49,150100,110400,81300,62000,48200,37200,29800,24200,19600,16400,42.38,26.43,1019
2026-05-26 19:04:51,150800,110400,80900,62000,48100,37200,29800,24300,19600,16400,42.37,26.43,1019
2026-05-26 19:04:52,149900,110400,81200,62000,48200,37200,29800,24200,19600,16400,42.38,26.42,1019
2026-05-26 19:04:53,150800,110300,81000,62100,48200,37200,29800,24200,19500,16400,42.38,26.43,1019
2026-05-26 19:04:55,150000,110300,81200,61900,48200,37200,29700,24100,19400,16300,42.37,26.43,1019
2026-05-26 19:04:56,150400,110100,81300,61800,48100,37300,29900,24300,19500,16400,42.36,26.43,1019
2026-05-26 19:04:58,150300,110200,81000,61800,48100,37200,29800,24200,19600,16300,42.38,26.43,1019
2026-05-26 19:04:59,150700,110000,80700,61800,48100,37200,29700,24200,19500,16300,42.39,26.44,1019
2026-05-26 19:05:01,150100,110200,81000,61700,48200,37100,29800,24200,19600,16400,42.39,26.43,1019
2026-05-26 19:05:02,149900,110000,80700,62000,48100,37100,29600,24200,19500,16300,42.38,26.44,1019
2026-05-26 19:05:03,150400,110300,80900,61700,48200,37300,29800,24300,19500,16400,42.38,26.43,1019
2026-05-26 19:05:05,150400,110300,80900,61800,48200,37200,29800,24200,19600,16400,42.37,26.43,1019
2026-05-26 19:05:06,150500,110100,81000,62000,48400,37200,29800,24200,19500,16300,42.38,26.43,1019
2026-05-26 19:05:08,150700,110200,81000,61900,48200,37200,29800,24200,19600,16400,42.39,26.43,1019
2026-05-26 19:05:09,150700,110500,81300,62100,48200,37300,29900,24200,19600,16400,42.39,26.44,1019
2026-05-26 19:05:11,150800,110400,81000,61900,48200,37200,29900,24200,19600,16400,42.41,26.43,1019
2026-05-26 19:05:12,150900,110200,80800,61800,48300,37300,29800,24200,19500,16400,42.41,26.44,1019
2026-05-26 19:05:13,150500,110400,81400,62200,48500,37300,29900,24300,19600,16400,42.43,26.44,1019
2026-05-26 19:05:15,150300,110400,81000,61800,48300,37300,29900,24200,19600,16400,42.41,26.43,1019
2026-05-26 19:05:16,150700,110200,81300,61900,48200,37200,29900,24200,19500,16400,42.46,26.44,1019
2026-05-26 19:05:18,150900,110700,81000,62000,48500,37200,29800,24300,19600,16400,42.46,26.44,1019
2026-05-26 19:05:19,150800,110900,81200,62000,48400,37400,29900,24200,19600,16400,42.46,26.43,1019
2026-05-26 19:05:20,150800,110800,81400,62000,48300,37400,29800,24300,19600,16400,42.47,26.43,1019
2026-05-26 19:05:22,151200,110300,81400,61900,48300,37200,29700,24200,19600,16400,42.47,26.43,1019
2026-05-26 19:05:23,150300,110400,81200,62100,48400,37300,29900,24200,19600,16400,42.47,26.43,1019
2026-05-26 19:05:25,151200,110700,81200,61900,48400,37500,29900,24300,19600,16400,42.47,26.43,1019
2026-05-26 19:05:26,150900,110600,0,62000,48300,37300,29800,24200,19600,16400,42.47,26.43,1019
2026-05-26 19:05:28,151100,110500,81400,62200,48400,37400,29900,24300,19600,16400,42.47,26.43,1019
2026-05-26 19:05:29,152000,110900,81500,62000,48400,37500,29800,24300,19600,16500,42.48,26.43,1019
2026-05-26 19:05:30,152000,111000,81600,62200,48500,37500,30000,24300,19600,16500,42.47,26.43,1019
2026-05-26 19:05:32,151200,110900,81300,62300,48400,37400,29900,24300,19600,16400,42.48,26.44,1019
2026-05-26 19:05:33,152400,111100,81700,62200,48600,37500,30000,24400,19600,16400,42.47,26.44,1019
2026-05-26 19:05:35,151600,111300,81700,62200,48500,37500,29900,24400,19700,16500,42.46,26.44,1019
2026-05-26 19:05:36,151600,110800,81300,62300,48400,37500,29900,24300,19600,16400,42.46,26.44,1019
2026-05-26 19:05:38,152400,111100,81500,62100,48500,37500,30100,24300,19600,16400,42.48,26.45,1019
2026-05-26 19:05:39,152700,111200,81700,62200,48700,37500,29900,24400,19600,16400,42.48,26.45,1019
2026-05-26 19:05:40,151900,111200,81700,62300,48500,37400,30000,24300,19600,16500,42.45,26.44,1019
2026-05-26 19:05:42,151300,110800,81500,62200,48400,37400,29900,24400,19600,16400,42.46,26.44,1019
2026-05-26 19:05:43,151600,110800,81300,62300,48500,37500,30000,24200,19600,16500,42.45,26.44,1019
2026-05-26 19:05:45,151200,110900,81700,62200,48400,37500,29800,24400,19600,16400,42.45,26.45,1019
2026-05-26 19:05:46,150800,111000,81700,62200,48600,37500,29900,24400,19500,16400,42.45,26.46,1019
2026-05-26 19:05:48,151200,111000,81500,62400,48400,37400,29900,24300,19600,16400,42.43,26.46,1019
2026-05-26 19:05:49,150900,110800,81700,62200,48500,37500,29900,24300,19600,16400,42.45,26.45,1019
2026-05-26 19:05:50,151600,111000,81800,62100,48400,37400,29800,24400,19600,16500,42.43,26.46,1019
2026-05-26 19:05:52,151700,111300,81600,62400,48600,37500,29900,24300,19600,16400,42.43,26.46,1019
2026-05-26 19:05:53,151600,111000,81600,62300,48500,37400,29800,24300,19600,16400,42.43,26.46,1019
2026-05-26 19:05:55,151500,110900,81600,62300,48500,37500,29900,24300,19600,16400,42.43,26.47,1019
2026-05-26 19:05:56,151500,110800,81200,62200,48600,37500,30000,24200,19700,16400,42.43,26.47,1019
2026-05-26 19:05:57,151700,111000,81600,62400,48300,37400,29900,24400,19700,16500,42.41,26.47,1019
2026-05-26 19:05:59,151900,110900,81400,62100,48600,37500,29900,24300,19700,16400,42.40,26.46,1019
2026-05-26 19:06:00,151500,110800,81400,62300,48500,37500,30100,24300,19600,16400,42.40,26.47,1019
2026-05-26 19:06:02,152300,111200,81400,62000,48500,37500,30000,24400,19600,16500,42.39,26.47,1019
2026-05-26 19:06:03,151900,110800,81700,62100,48400,37400,29900,24300,19700,16400,42.39,26.48,1019
2026-05-26 19:06:05,152000,111200,81500,62300,48300,37400,30000,24300,19700,16400,42.37,26.47,1019
2026-05-26 19:06:06,151700,111000,81500,62400,48500,37500,30100,24400,19600,16400,42.38,26.47,1019
2026-05-26 19:06:07,151600,111000,81800,62200,48500,37500,29900,24400,19600,16500,42.38,26.48,1019
2026-05-26 19:06:09,152100,111000,81500,62300,48500,37500,30100,24300,19600,16500,42.39,26.47,1019
2026-05-26 19:06:10,151600,110900,81600,62200,48400,37500,29900,24500,19600,16400,42.38,26.48,1019
2026-05-26 19:06:12,151900,111200,81300,62400,48400,37600,30100,24400,19600,16400,42.40,26.49,1019
2026-05-26 19:06:13,151900,111100,81800,62200,48500,37500,30000,24400,19600,16400,42.37,26.48,1019
2026-05-26 19:06:15,151700,111300,81700,62300,48600,37600,30000,24400,19700,16500,42.37,26.48,1019
2026-05-26 19:06:16,152000,111200,81900,62500,48600,37500,29900,24400,19600,16500,42.37,26.49,1019
2026-05-26 19:06:17,151600,111200,81800,62500,48800,37500,29900,24400,19600,16400,42.39,26.50,1019
2026-05-26 19:06:19,151900,111000,81600,62500,48400,37500,30000,24300,19600,16500,42.36,26.49,1019
